Adoption,Died,Euthanasia,ID,Return_to_owner,Transfer
0.515,0.0,0.03,3076,0.365,0.09
0.695,0.0,0.0,3077,0.2,0.105
0.685,0.0,0.0,3078,0.145,0.17
0.345,0.0,0.035,3079,0.315,0.305
0.84,0.0,0.0,3080,0.115,0.045
0.535,0.0,0.005,3081,0.425,0.035
0.785,0.0,0.005,3082,0.095,0.115
0.75,0.0,0.0,3083,0.01,0.24
0.465,0.0,0.01,3084,0.35,0.175
0.01,0.25,0.22,3085,0.06,0.46
0.465,0.0,0.065,3086,0.335,0.135
0.08,0.005,0.015,3087,0.09,0.81
0.0,0.005,0.0,3088,0.0,0.995
0.05,0.015,0.0,3089,0.065,0.87
0.485,0.015,0.105,3090,0.105,0.29
0.82,0.0,0.0,3091,0.125,0.055
0.295,0.0,0.065,3092,0.42,0.22
0.485,0.0,0.025,3093,0.14,0.35
0.135,0.035,0.185,3094,0.025,0.62
0.8,0.0,0.0,3095,0.01,0.19
0.01,0.0,0.065,3096,0.31,0.615
0.405,0.0,0.115,3097,0.11,0.37
0.13,0.0,0.025,3098,0.075,0.77
0.55,0.0,0.0,3099,0.225,0.225
0.085,0.0,0.085,3100,0.2,0.63
0.0,0.0,0.02,3101,0.0,0.98
0.565,0.0,0.005,3102,0.41,0.02
0.0,0.005,0.01,3103,0.015,0.97
0.015,0.0,0.085,3104,0.54,0.36
0.31,0.0,0.04,3105,0.15,0.5
0.055,0.015,0.13,3106,0.695,0.105
0.585,0.0,0.0,3107,0.4,0.015
0.055,0.0,0.0,3108,0.0,0.945
0.31,0.0,0.1,3109,0.55,0.04
0.01,0.005,0.015,3110,0.03,0.94
0.11,0.0,0.03,3111,0.465,0.395
0.09,0.03,0.285,3112,0.025,0.57
0.39,0.0,0.015,3113,0.5,0.095
0.03,0.005,0.16,3114,0.38,0.425
0.575,0.0,0.035,3115,0.265,0.125
0.005,0.01,0.18,3116,0.005,0.8
0.315,0.0,0.04,3117,0.31,0.335
0.0,0.0,0.0,3118,0.0,1.0
0.01,0.0,0.045,3119,0.0,0.945
0.575,0.0,0.04,3120,0.295,0.09
0.41,0.0,0.015,3121,0.08,0.495
0.0,0.07,0.015,3122,0.0,0.915
0.54,0.0,0.005,3123,0.215,0.24
0.07,0.01,0.06,3124,0.075,0.785
0.72,0.0,0.0,3125,0.02,0.26
0.35,0.035,0.06,3126,0.025,0.53
0.33,0.005,0.015,3127,0.475,0.175
0.015,0.005,0.115,3128,0.045,0.82
0.03,0.015,0.315,3129,0.22,0.42
0.695,0.005,0.005,3130,0.195,0.1
0.875,0.0,0.005,3131,0.005,0.115
0.665,0.0,0.0,3132,0.02,0.315
0.445,0.0,0.005,3133,0.3,0.25
0.45,0.0,0.0,3134,0.405,0.145
0.0,0.01,0.0,3135,0.0,0.99
0.075,0.0,0.0,3136,0.025,0.9
0.455,0.0,0.075,3137,0.31,0.16
0.15,0.0,0.06,3138,0.615,0.175
0.22,0.0,0.05,3139,0.17,0.56
0.59,0.0,0.02,3140,0.34,0.05
0.29,0.02,0.075,3141,0.145,0.47
0.48,0.0,0.03,3142,0.195,0.295
0.41,0.0,0.09,3143,0.365,0.135
0.025,0.09,0.23,3144,0.03,0.625
0.01,0.015,0.18,3145,0.09,0.705
0.0,0.03,0.005,3146,0.0,0.965
0.0,0.0,0.005,3147,0.0,0.995
0.0,0.0,0.055,3148,0.0,0.945
0.005,0.335,0.29,3149,0.0,0.37
0.7,0.005,0.05,3150,0.185,0.06
0.0,0.0,0.0,3151,0.0,1.0
0.25,0.0,0.115,3152,0.13,0.505
0.325,0.03,0.115,3153,0.18,0.35
0.52,0.0,0.03,3154,0.265,0.185
0.0,0.0,0.11,3155,0.0,0.89
0.07,0.0,0.235,3156,0.36,0.335
0.485,0.0,0.0,3157,0.16,0.355
0.865,0.005,0.01,3158,0.03,0.09
0.17,0.045,0.13,3159,0.485,0.17
0.015,0.0,0.05,3160,0.015,0.92
0.52,0.0,0.005,3161,0.09,0.385
0.05,0.0,0.025,3162,0.325,0.6
0.26,0.0,0.035,3163,0.085,0.62
0.925,0.0,0.0,3164,0.005,0.07
0.115,0.06,0.125,3165,0.045,0.655
0.09,0.0,0.18,3166,0.605,0.125
0.0,0.0,0.02,3167,0.0,0.98
0.945,0.0,0.01,3168,0.005,0.04
0.6,0.0,0.0,3169,0.285,0.115
0.0,0.0,0.025,3170,0.0,0.975
0.905,0.0,0.0,3171,0.04,0.055
0.43,0.0,0.055,3172,0.265,0.25
0.205,0.0,0.01,3173,0.11,0.675
0.06,0.015,0.01,3174,0.025,0.89
0.445,0.0,0.095,3175,0.12,0.34
0.965,0.015,0.0,3176,0.005,0.015
0.24,0.005,0.21,3177,0.095,0.45
0.37,0.005,0.015,3178,0.19,0.42
0.005,0.005,0.275,3179,0.14,0.575
0.1,0.0,0.22,3180,0.495,0.185
0.945,0.0,0.0,3181,0.035,0.02
0.0,0.0,0.035,3182,0.0,0.965
0.52,0.01,0.09,3183,0.135,0.245
0.615,0.0,0.015,3184,0.28,0.09
0.36,0.02,0.27,3185,0.05,0.3
0.0,0.0,0.045,3186,0.0,0.955
0.5,0.0,0.01,3187,0.21,0.28
0.07,0.0,0.235,3188,0.43,0.265
0.34,0.0,0.03,3189,0.5,0.13
0.0,0.005,0.01,3190,0.0,0.985
0.535,0.02,0.015,3191,0.235,0.195
0.435,0.04,0.105,3192,0.0,0.42
0.97,0.0,0.0,3193,0.01,0.02
1.0,0.0,0.0,3194,0.0,0.0
0.785,0.0,0.005,3195,0.075,0.135
0.245,0.0,0.035,3196,0.53,0.19
0.0,0.015,0.105,3197,0.015,0.865
0.48,0.0,0.01,3198,0.125,0.385
0.58,0.0,0.0,3199,0.295,0.125
0.05,0.0,0.19,3200,0.52,0.24
0.385,0.0,0.08,3201,0.33,0.205
0.38,0.0,0.01,3202,0.47,0.14
0.58,0.0,0.01,3203,0.215,0.195
0.385,0.005,0.055,3204,0.07,0.485
0.985,0.0,0.0,3205,0.01,0.005
0.605,0.03,0.08,3206,0.06,0.225
0.125,0.0,0.02,3207,0.23,0.625
0.525,0.0,0.015,3208,0.385,0.075
0.34,0.005,0.03,3209,0.165,0.46
0.0,0.0,0.0,3210,0.0,1.0
0.24,0.0,0.28,3211,0.085,0.395
0.365,0.0,0.0,3212,0.42,0.215
0.0,0.0,0.01,3213,0.0,0.99
0.385,0.025,0.065,3214,0.335,0.19
0.28,0.0,0.135,3215,0.41,0.175
0.35,0.005,0.035,3216,0.155,0.455
0.73,0.0,0.0,3217,0.01,0.26
0.555,0.0,0.04,3218,0.36,0.045
0.06,0.01,0.26,3219,0.01,0.66
0.0,0.0,0.035,3220,0.0,0.965
0.38,0.0,0.045,3221,0.52,0.055
0.0,0.0,0.01,3222,0.0,0.99
0.805,0.0,0.0,3223,0.095,0.1
0.595,0.005,0.015,3224,0.115,0.27
0.635,0.0,0.015,3225,0.16,0.19
0.23,0.0,0.035,3226,0.335,0.4
0.0,0.0,0.0,3227,0.0,1.0
0.48,0.0,0.02,3228,0.26,0.24
0.0,0.02,0.19,3229,0.15,0.64
0.18,0.0,0.17,3230,0.475,0.175
0.91,0.0,0.01,3231,0.015,0.065
0.43,0.0,0.035,3232,0.22,0.315
0.465,0.0,0.015,3233,0.385,0.135
0.0,0.005,0.01,3234,0.0,0.985
0.55,0.0,0.01,3235,0.335,0.105
0.58,0.0,0.015,3236,0.21,0.195
0.855,0.0,0.0,3237,0.11,0.035
0.305,0.0,0.055,3238,0.47,0.17
0.38,0.0,0.035,3239,0.385,0.2
0.185,0.0,0.05,3240,0.515,0.25
0.19,0.0,0.18,3241,0.335,0.295
0.375,0.0,0.125,3242,0.47,0.03
0.0,0.01,0.025,3243,0.0,0.965
0.98,0.0,0.0,3244,0.01,0.01
0.0,0.0,0.15,3245,0.0,0.85
0.265,0.0,0.09,3246,0.215,0.43
0.0,0.0,0.615,3247,0.0,0.385
0.965,0.0,0.005,3248,0.025,0.005
0.0,0.02,0.615,3249,0.17,0.195
0.605,0.0,0.005,3250,0.31,0.08
0.9,0.0,0.005,3251,0.005,0.09
0.0,0.0,0.005,3252,0.0,0.995
0.245,0.005,0.16,3253,0.355,0.235
0.0,0.01,0.11,3254,0.0,0.88
0.705,0.0,0.005,3255,0.23,0.06
0.295,0.0,0.02,3256,0.295,0.39
0.73,0.0,0.0,3257,0.21,0.06
0.725,0.0,0.0,3258,0.065,0.21
0.61,0.0,0.025,3259,0.28,0.085
0.235,0.0,0.2,3260,0.465,0.1
0.02,0.05,0.14,3261,0.0,0.79
0.185,0.005,0.01,3262,0.095,0.705
0.54,0.0,0.02,3263,0.25,0.19
0.7,0.0,0.03,3264,0.1,0.17
0.305,0.0,0.055,3265,0.43,0.21
0.84,0.0,0.0,3266,0.065,0.095
0.875,0.0,0.01,3267,0.0,0.115
0.105,0.0,0.035,3268,0.75,0.11
0.765,0.0,0.005,3269,0.0,0.23
0.0,0.005,0.045,3270,0.005,0.945
0.43,0.0,0.015,3271,0.5,0.055
0.0,0.0,0.05,3272,0.0,0.95
0.93,0.0,0.0,3273,0.05,0.02
0.27,0.0,0.23,3274,0.22,0.28
0.095,0.01,0.12,3275,0.32,0.455
0.025,0.0,0.38,3276,0.33,0.265
0.625,0.005,0.005,3277,0.19,0.175
0.925,0.0,0.005,3278,0.03,0.04
0.44,0.0,0.015,3279,0.345,0.2
0.09,0.025,0.23,3280,0.005,0.65
0.525,0.0,0.07,3281,0.355,0.05
0.36,0.0,0.1,3282,0.295,0.245
0.02,0.005,0.09,3283,0.005,0.88
0.44,0.0,0.015,3284,0.4,0.145
0.0,0.025,0.015,3285,0.0,0.96
0.925,0.0,0.0,3286,0.035,0.04
0.31,0.0,0.085,3287,0.465,0.14
0.17,0.015,0.4,3288,0.175,0.24
0.685,0.0,0.005,3289,0.28,0.03
0.765,0.0,0.01,3290,0.025,0.2
0.41,0.0,0.075,3291,0.27,0.245
0.47,0.0,0.015,3292,0.39,0.125
0.65,0.0,0.0,3293,0.015,0.335
0.1,0.005,0.005,3294,0.0,0.89
0.99,0.0,0.0,3295,0.005,0.005
0.985,0.0,0.0,3296,0.005,0.01
0.045,0.155,0.0,3297,0.0,0.8
0.545,0.0,0.005,3298,0.195,0.255
0.955,0.0,0.0,3299,0.035,0.01
0.0,0.0,0.005,3300,0.01,0.985
0.105,0.04,0.155,3301,0.035,0.665
0.33,0.005,0.06,3302,0.195,0.41
0.0,0.015,0.09,3303,0.005,0.89
1.0,0.0,0.0,3304,0.0,0.0
0.42,0.01,0.01,3305,0.115,0.445
0.525,0.01,0.005,3306,0.195,0.265
0.015,0.0,0.13,3307,0.02,0.835
0.095,0.015,0.02,3308,0.0,0.87
0.23,0.0,0.245,3309,0.475,0.05
0.0,0.0,0.0,3310,0.0,1.0
0.705,0.0,0.0,3311,0.0,0.295
0.0,0.005,0.0,3312,0.0,0.995
0.125,0.0,0.01,3313,0.155,0.71
0.695,0.0,0.0,3314,0.27,0.035
0.01,0.125,0.35,3315,0.135,0.38
0.275,0.0,0.015,3316,0.31,0.4
0.0,0.01,0.06,3317,0.0,0.93
0.005,0.035,0.005,3318,0.0,0.955
0.615,0.005,0.03,3319,0.125,0.225
0.405,0.005,0.035,3320,0.375,0.18
0.53,0.0,0.02,3321,0.285,0.165
0.665,0.005,0.005,3322,0.035,0.29
0.33,0.0,0.05,3323,0.59,0.03
0.37,0.0,0.02,3324,0.25,0.36
0.305,0.0,0.09,3325,0.2,0.405
0.235,0.0,0.04,3326,0.265,0.46
0.34,0.0,0.01,3327,0.265,0.385
0.6,0.0,0.01,3328,0.335,0.055
0.0,0.0,0.0,3329,0.0,1.0
0.07,0.0,0.075,3330,0.12,0.735
0.965,0.0,0.005,3331,0.01,0.02
0.255,0.0,0.26,3332,0.295,0.19
0.62,0.0,0.03,3333,0.195,0.155
0.405,0.005,0.005,3334,0.005,0.58
0.715,0.0,0.005,3335,0.065,0.215
0.31,0.0,0.045,3336,0.065,0.58
0.04,0.005,0.0,3337,0.035,0.92
0.505,0.0,0.04,3338,0.35,0.105
0.0,0.0,0.005,3339,0.0,0.995
0.73,0.005,0.095,3340,0.075,0.095
0.22,0.01,0.04,3341,0.33,0.4
0.315,0.045,0.18,3342,0.24,0.22
0.015,0.03,0.405,3343,0.02,0.53
0.495,0.0,0.05,3344,0.39,0.065
0.755,0.0,0.005,3345,0.215,0.025
0.07,0.005,0.005,3346,0.0,0.92
0.01,0.0,0.2,3347,0.665,0.125
0.505,0.005,0.125,3348,0.165,0.2
0.54,0.0,0.07,3349,0.275,0.115
0.04,0.0,0.01,3350,0.005,0.945
0.52,0.0,0.0,3351,0.39,0.09
0.64,0.0,0.015,3352,0.29,0.055
0.0,0.0,0.005,3353,0.0,0.995
0.37,0.0,0.025,3354,0.315,0.29
0.115,0.0,0.045,3355,0.625,0.215
0.0,0.015,0.115,3356,0.03,0.84
0.955,0.0,0.0,3357,0.005,0.04
0.275,0.005,0.0,3358,0.11,0.61
0.96,0.0,0.005,3359,0.0,0.035
0.79,0.0,0.0,3360,0.055,0.155
0.125,0.01,0.18,3361,0.07,0.615
0.275,0.005,0.025,3362,0.06,0.635
0.005,0.03,0.625,3363,0.0,0.34
0.95,0.0,0.005,3364,0.0,0.045
0.46,0.0,0.025,3365,0.185,0.33
0.725,0.0,0.03,3366,0.165,0.08
0.88,0.005,0.015,3367,0.0,0.1
0.05,0.005,0.43,3368,0.05,0.465
0.615,0.0,0.02,3369,0.145,0.22
0.97,0.0,0.0,3370,0.015,0.015
0.795,0.0,0.005,3371,0.165,0.035
0.635,0.005,0.01,3372,0.03,0.32
0.12,0.015,0.08,3373,0.715,0.07
0.03,0.01,0.21,3374,0.05,0.7
0.0,0.0,0.01,3375,0.0,0.99
0.0,0.0,0.0,3376,0.0,1.0
0.475,0.0,0.0,3377,0.11,0.415
0.91,0.005,0.0,3378,0.0,0.085
0.22,0.01,0.015,3379,0.635,0.12
0.015,0.0,0.155,3380,0.18,0.65
0.595,0.005,0.005,3381,0.08,0.315
0.33,0.0,0.05,3382,0.45,0.17
0.0,0.005,0.005,3383,0.0,0.99
0.79,0.0,0.005,3384,0.005,0.2
0.36,0.0,0.015,3385,0.32,0.305
0.94,0.0,0.0,3386,0.035,0.025
0.0,0.0,0.0,3387,0.0,1.0
0.075,0.01,0.045,3388,0.02,0.85
0.095,0.025,0.02,3389,0.0,0.86
0.26,0.0,0.02,3390,0.435,0.285
0.0,0.0,0.05,3391,0.0,0.95
0.025,0.0,0.335,3392,0.01,0.63
0.395,0.005,0.02,3393,0.28,0.3
0.035,0.0,0.06,3394,0.56,0.345
0.715,0.0,0.0,3395,0.02,0.265
0.315,0.03,0.055,3396,0.02,0.58
0.935,0.0,0.0,3397,0.04,0.025
0.87,0.0,0.015,3398,0.0,0.115
0.47,0.005,0.08,3399,0.06,0.385
0.37,0.0,0.05,3400,0.405,0.175
0.5,0.005,0.01,3401,0.005,0.48
0.945,0.0,0.005,3402,0.025,0.025
0.225,0.05,0.045,3403,0.295,0.385
0.045,0.015,0.025,3404,0.0,0.915
0.655,0.005,0.025,3405,0.13,0.185
0.065,0.0,0.105,3406,0.695,0.135
0.0,0.0,0.005,3407,0.0,0.995
0.475,0.0,0.025,3408,0.34,0.16
0.565,0.0,0.01,3409,0.205,0.22
0.0,0.0,0.015,3410,0.02,0.965
0.005,0.01,0.57,3411,0.005,0.41
0.32,0.0,0.045,3412,0.34,0.295
0.46,0.0,0.01,3413,0.395,0.135
0.615,0.0,0.0,3414,0.255,0.13
0.69,0.0,0.005,3415,0.285,0.02
0.86,0.0,0.0,3416,0.005,0.135
0.005,0.04,0.02,3417,0.06,0.875
0.05,0.0,0.0,3418,0.01,0.94
0.0,0.0,0.035,3419,0.0,0.965
0.065,0.0,0.145,3420,0.53,0.26
0.51,0.0,0.005,3421,0.26,0.225
0.025,0.05,0.065,3422,0.005,0.855
0.625,0.0,0.06,3423,0.135,0.18
0.025,0.135,0.165,3424,0.0,0.675
0.065,0.0,0.085,3425,0.37,0.48
0.02,0.09,0.295,3426,0.015,0.58
0.635,0.0,0.0,3427,0.32,0.045
0.97,0.0,0.0,3428,0.025,0.005
0.005,0.085,0.72,3429,0.01,0.18
0.53,0.0,0.14,3430,0.155,0.175
0.62,0.0,0.015,3431,0.05,0.315
0.755,0.005,0.0,3432,0.015,0.225
0.29,0.0,0.14,3433,0.365,0.205
0.85,0.0,0.0,3434,0.135,0.015
0.0,0.01,0.02,3435,0.0,0.97
0.79,0.0,0.0,3436,0.04,0.17
0.25,0.0,0.035,3437,0.515,0.2
0.45,0.005,0.05,3438,0.445,0.05
0.32,0.0,0.075,3439,0.3,0.305
0.415,0.01,0.045,3440,0.115,0.415
0.03,0.0,0.125,3441,0.55,0.295
0.0,0.04,0.37,3442,0.19,0.4
0.315,0.0,0.04,3443,0.54,0.105
0.07,0.0,0.07,3444,0.24,0.62
0.165,0.0,0.08,3445,0.66,0.095
0.465,0.015,0.05,3446,0.395,0.075
0.165,0.0,0.085,3447,0.41,0.34
0.32,0.0,0.02,3448,0.06,0.6
0.01,0.025,0.135,3449,0.065,0.765
0.2,0.0,0.0,3450,0.015,0.785
0.47,0.0,0.035,3451,0.2,0.295
0.55,0.0,0.015,3452,0.15,0.285
0.97,0.0,0.0,3453,0.01,0.02
0.005,0.02,0.115,3454,0.0,0.86
0.515,0.0,0.005,3455,0.415,0.065
0.9,0.0,0.0,3456,0.01,0.09
0.935,0.0,0.0,3457,0.005,0.06
0.21,0.0,0.03,3458,0.495,0.265
0.3,0.0,0.045,3459,0.285,0.37
0.375,0.0,0.035,3460,0.545,0.045
0.55,0.0,0.02,3461,0.12,0.31
0.855,0.0,0.0,3462,0.05,0.095
0.445,0.0,0.0,3463,0.18,0.375
0.015,0.015,0.075,3464,0.0,0.895
0.47,0.01,0.095,3465,0.365,0.06
0.28,0.0,0.03,3466,0.385,0.305
0.23,0.0,0.11,3467,0.565,0.095
0.305,0.0,0.04,3468,0.44,0.215
0.145,0.02,0.015,3469,0.035,0.785
0.415,0.0,0.065,3470,0.29,0.23
0.445,0.035,0.055,3471,0.05,0.415
0.705,0.0,0.02,3472,0.175,0.1
0.005,0.005,0.025,3473,0.0,0.965
0.33,0.0,0.065,3474,0.165,0.44
0.405,0.0,0.01,3475,0.405,0.18
0.46,0.005,0.01,3476,0.165,0.36
0.03,0.32,0.1,3477,0.005,0.545
0.015,0.015,0.155,3478,0.455,0.36
0.95,0.0,0.0,3479,0.005,0.045
0.63,0.0,0.0,3480,0.26,0.11
0.265,0.0,0.08,3481,0.555,0.1
0.99,0.0,0.0,3482,0.01,0.0
0.415,0.0,0.03,3483,0.205,0.35
0.365,0.0,0.01,3484,0.4,0.225
0.62,0.0,0.005,3485,0.195,0.18
0.36,0.005,0.035,3486,0.3,0.3
0.535,0.0,0.035,3487,0.245,0.185
0.43,0.005,0.01,3488,0.365,0.19
0.255,0.0,0.045,3489,0.495,0.205
0.615,0.015,0.01,3490,0.295,0.065
0.99,0.0,0.005,3491,0.0,0.005
0.55,0.0,0.01,3492,0.42,0.02
0.305,0.0,0.065,3493,0.115,0.515
0.47,0.0,0.01,3494,0.17,0.35
1.0,0.0,0.0,3495,0.0,0.0
0.545,0.0,0.01,3496,0.15,0.295
0.37,0.0,0.09,3497,0.195,0.345
0.015,0.0,0.095,3498,0.005,0.885
0.565,0.0,0.11,3499,0.095,0.23
0.095,0.0,0.255,3500,0.47,0.18
0.0,0.01,0.055,3501,0.07,0.865
0.0,0.02,0.07,3502,0.0,0.91
0.56,0.0,0.0,3503,0.34,0.1
0.895,0.0,0.0,3504,0.0,0.105
0.005,0.005,0.55,3505,0.105,0.335
0.045,0.015,0.165,3506,0.585,0.19
0.555,0.0,0.0,3507,0.04,0.405
0.0,0.0,0.0,3508,0.0,1.0
0.61,0.0,0.01,3509,0.24,0.14
0.0,0.015,0.39,3510,0.09,0.505
0.01,0.005,0.395,3511,0.055,0.535
0.785,0.015,0.0,3512,0.045,0.155
0.75,0.0,0.0,3513,0.0,0.25
1.0,0.0,0.0,3514,0.0,0.0
0.55,0.0,0.0,3515,0.37,0.08
0.58,0.0,0.025,3516,0.135,0.26
0.53,0.0,0.01,3517,0.115,0.345
0.665,0.0,0.005,3518,0.005,0.325
0.005,0.035,0.06,3519,0.0,0.9
0.21,0.025,0.05,3520,0.27,0.445
0.09,0.0,0.255,3521,0.18,0.475
0.0,0.0,0.0,3522,0.0,1.0
0.475,0.0,0.015,3523,0.19,0.32
0.33,0.015,0.07,3524,0.105,0.48
0.0,0.0,0.005,3525,0.0,0.995
0.215,0.0,0.01,3526,0.055,0.72
0.605,0.0,0.0,3527,0.0,0.395
0.295,0.0,0.125,3528,0.5,0.08
0.0,0.005,0.32,3529,0.07,0.605
0.125,0.005,0.2,3530,0.02,0.65
0.195,0.0,0.145,3531,0.21,0.45
0.695,0.0,0.015,3532,0.015,0.275
0.885,0.0,0.0,3533,0.085,0.03
0.75,0.0,0.01,3534,0.235,0.005
0.86,0.0,0.005,3535,0.11,0.025
0.0,0.005,0.035,3536,0.0,0.96
0.9,0.06,0.0,3537,0.0,0.04
0.0,0.0,0.005,3538,0.0,0.995
0.0,0.0,0.0,3539,0.0,1.0
0.0,0.0,0.01,3540,0.0,0.99
0.0,0.1,0.08,3541,0.005,0.815
0.165,0.0,0.01,3542,0.055,0.77
0.09,0.025,0.005,3543,0.01,0.87
0.47,0.005,0.02,3544,0.005,0.5
0.5,0.0,0.025,3545,0.41,0.065
0.095,0.0,0.115,3546,0.385,0.405
0.855,0.015,0.0,3547,0.0,0.13
0.505,0.0,0.06,3548,0.165,0.27
0.015,0.005,0.075,3549,0.03,0.875
0.265,0.005,0.045,3550,0.555,0.13
0.55,0.0,0.01,3551,0.325,0.115
0.0,0.0,0.05,3552,0.0,0.95
0.995,0.0,0.0,3553,0.005,0.0
0.1,0.0,0.025,3554,0.045,0.83
0.0,0.0,0.0,3555,0.0,1.0
0.76,0.0,0.0,3556,0.065,0.175
0.0,0.0,0.005,3557,0.0,0.995
0.18,0.015,0.08,3558,0.63,0.095
0.715,0.0,0.0,3559,0.02,0.265
0.125,0.0,0.115,3560,0.45,0.31
0.945,0.0,0.0,3561,0.04,0.015
0.01,0.055,0.045,3562,0.01,0.88
0.66,0.0,0.03,3563,0.25,0.06
0.61,0.0,0.015,3564,0.34,0.035
0.35,0.0,0.02,3565,0.455,0.175
0.425,0.0,0.015,3566,0.255,0.305
0.41,0.005,0.055,3567,0.37,0.16
0.915,0.0,0.005,3568,0.005,0.075
0.0,0.005,0.005,3569,0.0,0.99
0.0,0.01,0.0,3570,0.0,0.99
0.625,0.015,0.03,3571,0.16,0.17
0.535,0.0,0.0,3572,0.375,0.09
0.0,0.0,0.03,3573,0.0,0.97
0.54,0.0,0.01,3574,0.385,0.065
0.895,0.0,0.0,3575,0.03,0.075
0.81,0.0,0.0,3576,0.08,0.11
0.2,0.0,0.13,3577,0.385,0.285
0.585,0.0,0.05,3578,0.125,0.24
0.85,0.0,0.0,3579,0.115,0.035
0.04,0.0,0.105,3580,0.45,0.405
0.64,0.0,0.0,3581,0.21,0.15
0.0,0.045,0.105,3582,0.0,0.85
0.115,0.0,0.1,3583,0.31,0.475
0.25,0.005,0.045,3584,0.525,0.175
0.385,0.0,0.055,3585,0.19,0.37
0.515,0.0,0.005,3586,0.315,0.165
0.66,0.0,0.015,3587,0.21,0.115
0.2,0.0,0.15,3588,0.12,0.53
0.705,0.0,0.01,3589,0.145,0.14
0.94,0.0,0.0,3590,0.015,0.045
0.34,0.0,0.29,3591,0.155,0.215
0.95,0.0,0.005,3592,0.035,0.01
0.995,0.0,0.0,3593,0.0,0.005
0.95,0.0,0.0,3594,0.045,0.005
0.29,0.055,0.03,3595,0.165,0.46
0.015,0.03,0.09,3596,0.0,0.865
0.115,0.03,0.27,3597,0.015,0.57
0.215,0.0,0.02,3598,0.385,0.38
0.605,0.005,0.025,3599,0.01,0.355
0.08,0.03,0.045,3600,0.21,0.635
0.195,0.0,0.04,3601,0.67,0.095
0.465,0.01,0.055,3602,0.415,0.055
0.415,0.0,0.075,3603,0.38,0.13
0.975,0.0,0.0,3604,0.01,0.015
0.425,0.0,0.165,3605,0.205,0.205
0.07,0.025,0.005,3606,0.0,0.9
0.715,0.0,0.01,3607,0.255,0.02
0.07,0.01,0.205,3608,0.255,0.46
0.15,0.01,0.04,3609,0.33,0.47
0.295,0.0,0.005,3610,0.195,0.505
0.27,0.0,0.015,3611,0.595,0.12
0.0,0.0,0.08,3612,0.01,0.91
0.555,0.0,0.02,3613,0.3,0.125
0.3,0.0,0.055,3614,0.21,0.435
0.04,0.015,0.125,3615,0.565,0.255
0.455,0.0,0.065,3616,0.32,0.16
0.64,0.005,0.025,3617,0.08,0.25
0.05,0.035,0.125,3618,0.035,0.755
0.5,0.0,0.035,3619,0.23,0.235
0.565,0.0,0.05,3620,0.31,0.075
0.725,0.0,0.01,3621,0.22,0.045
0.36,0.0,0.01,3622,0.51,0.12
0.7,0.0,0.01,3623,0.225,0.065
0.01,0.0,0.27,3624,0.56,0.16
0.775,0.005,0.0,3625,0.02,0.2
0.005,0.0,0.04,3626,0.0,0.955
0.35,0.005,0.02,3627,0.275,0.35
0.05,0.05,0.075,3628,0.055,0.77
0.02,0.025,0.09,3629,0.0,0.865
0.32,0.0,0.01,3630,0.12,0.55
0.39,0.0,0.025,3631,0.36,0.225
0.0,0.0,0.015,3632,0.0,0.985
0.56,0.0,0.005,3633,0.2,0.235
0.69,0.005,0.005,3634,0.03,0.27
0.0,0.005,0.03,3635,0.0,0.965
0.745,0.0,0.01,3636,0.14,0.105
0.38,0.01,0.015,3637,0.17,0.425
0.015,0.015,0.44,3638,0.07,0.46
0.66,0.0,0.005,3639,0.17,0.165
0.04,0.0,0.135,3640,0.18,0.645
0.08,0.005,0.12,3641,0.67,0.125
0.06,0.015,0.405,3642,0.12,0.4
0.08,0.025,0.005,3643,0.0,0.89
0.535,0.0,0.02,3644,0.26,0.185
0.98,0.0,0.0,3645,0.01,0.01
0.51,0.005,0.025,3646,0.345,0.115
0.04,0.0,0.07,3647,0.225,0.665
0.13,0.0,0.08,3648,0.12,0.67
0.97,0.0,0.005,3649,0.005,0.02
0.485,0.0,0.025,3650,0.43,0.06
0.97,0.0,0.005,3651,0.02,0.005
0.12,0.0,0.045,3652,0.47,0.365
0.02,0.015,0.115,3653,0.05,0.8
0.04,0.005,0.025,3654,0.04,0.89
0.0,0.0,0.01,3655,0.0,0.99
0.655,0.0,0.0,3656,0.175,0.17
0.005,0.0,0.22,3657,0.185,0.59
0.0,0.28,0.04,3658,0.0,0.68
0.0,0.005,0.055,3659,0.0,0.94
0.98,0.0,0.0,3660,0.015,0.005
0.425,0.005,0.01,3661,0.195,0.365
0.3,0.01,0.06,3662,0.515,0.115
1.0,0.0,0.0,3663,0.0,0.0
0.935,0.0,0.0,3664,0.015,0.05
0.475,0.0,0.01,3665,0.47,0.045
0.59,0.0,0.005,3666,0.08,0.325
0.035,0.02,0.09,3667,0.015,0.84
0.785,0.0,0.005,3668,0.045,0.165
0.025,0.005,0.06,3669,0.395,0.515
0.585,0.0,0.095,3670,0.1,0.22
0.23,0.0,0.015,3671,0.385,0.37
0.14,0.01,0.21,3672,0.07,0.57
0.19,0.0,0.09,3673,0.45,0.27
0.02,0.0,0.075,3674,0.58,0.325
0.315,0.0,0.015,3675,0.425,0.245
0.0,0.0,0.0,3676,0.0,1.0
0.15,0.0,0.01,3677,0.0,0.84
0.04,0.005,0.01,3678,0.06,0.885
0.0,0.0,0.055,3679,0.0,0.945
0.885,0.0,0.0,3680,0.085,0.03
0.13,0.0,0.055,3681,0.435,0.38
0.42,0.005,0.015,3682,0.145,0.415
